x,y
127,124
93,120
83,128
54,124
74,124
75,125
76,124
76,123
91,117
138,124
138,116
139,116
136,116
136,116
131,104
102,110
112,113
80,114
107,117
107,117
89,106
138,107
179,105
153,110
124,116
126,115
127,116
126,114
126,114
128,114
127,113
126,117
131,126
